702.5	1099.5
703.5	1046.5
703.5	1303
704.5	498.16667
705.5	408.5
706.5	1162.33333
709.5	9.83333
708.5	819.5
711	1233.5
713.5	1115.83333
715.5	424.16667
717.5	1150.66667
718	1132
719.5	1055.5
719.5	1305.66667
720.5	498.5
725.5	7.5
725.5	859.75
726	817.75
727	1233.5
729.5	438
733.5	1069.5
735.5	1307.66667
736.5	499.5
741.5	859.33333
741.5	4.5
741.5	815.5
742.5	1226.5
745.5	447.66667
745.5	1085.16667
751.5	1308.83333
752.5	499.83333
753.5	1100.5
756	148.5
755.5	1212.33333
756.5	5.83333
756.5	816.5
757.5	174.83333
757.5	861
758.5	126.33333
759.5	1116
761.5	191.33333
761.5	454
762.5	1197.16667
763.5	1130.83333
764	110.5
766.5	207.5
766.5	1148.5
766.5	1181.66667
768	1165.5
767.5	1309.33333
768.5	499
772.5	6.5
772.5	815.75
773.5	865.5
774.5	94.66667
773.5	221.5
777.5	456
783.5	238.33333
783.5	1309.5
784	498.5
788.5	7.5
788.5	816.33333
789.5	83.5
789.5	875
793.5	456.25
797.5	254.25
799.5	497.16667
799.5	1308
803.5	454.33333
804.5	10
804.5	816.16667
804.5	887.16667
805.5	81.5
805.5	175.33333
810.5	200.25
813.5	265.5
815.5	153.83333
815.5	495.5
815.5	902.5
815.5	1306.16667
820.5	12.66667
820.5	216.5
820.5	816.33333
821.5	84.5
822.5	918.16667
826.5	932.5
829	271.5
829.5	950.33333
831.5	158.5
831.5	492.33333
831	967.5
831.5	1302.5
832.5	984.5
834.5	1002
836.5	15.5
836.5	221.33333
836.5	814.5
837.5	93.75
837.5	1017.66667
842.5	175.5
842.5	1033.83333
845	272
846.5	210.5
846.5	1297.83333
847.5	193.5
847.5	487.66667
847.5	794.5
851.5	107.83333
851.5	1049.16667
852.5	19.5
856.5	778.83333
861	264.5
862.5	1291.5
863	122
863.5	482.16667
864.5	1063.5
865.5	763.83333
868.5	23.5
871.5	138.5
873.5	250.83333
875.5	747.83333
877.5	153.5
878.5	1284.16667
879.5	476.5
880.5	234.66667
880.5	1075.5
881.5	167.5
884.5	27.33333
884.5	184.33333
884.5	219.5
885.5	202.66667
889.5	732.66667
894.5	1274.66667
895.5	469.33333
896.5	1083
900.5	32.5
905.5	722
905.5	923.5
909	360.5
910.5	1263
911.5	335.5
911.5	383.83333
911.5	462.5
913.5	1087.5
916	36.5
916.5	320.5
916	398.5
921.5	717.5
921.5	923.5
922.5	1088.16667
923.5	414
925.5	305.5
925.5	1249
927.5	455.5
931.5	41.5
934	428.5
936.5	1233.5
937.5	289.33333
937.5	716.5
937.5	922.66667
943.5	445.5
944.5	1218.5
947.5	47.25
953	276.5
952.5	1202.33333
953.5	718
953.5	921.33333
954.5	204.5
958.5	1186.66667
959.5	451.5
960.5	220.83333
963.5	53.16667
963.5	354.25
964.5	1171.33333
966.5	235.83333
966	327
966.5	378.5
968.5	266.66667
969.5	721.33333
969.5	918.66667
971.5	1156
973.5	250.5
973.5	312.83333
973.5	393.66667
975.5	460
979.5	60.33333
979.5	1140
980.5	260.5
985.5	296.33333
985	408
985.5	914
986.5	727.5
990.5	1124.33333
991	466.5
992.5	289.83333
995.5	67.83333
1000.5	282
1000.5	420.5
1001.5	735.83333
1001.5	904.5
1004.5	1110.16667
1006.5	470.5
1010.5	428
1011.5	75.66667
1011.5	287.66667
1015.5	890.5
1016.5	342.5
1017	746
1020.5	316.83333
1021	364.5
1020.5	1098.5
1022.5	471.5
1026	875.25
1027.5	84
1030.5	761.5
1031.5	379.33333
1032.5	298.5
1033.5	860.33333
1036	1089
1038.5	468.66667
1039.5	777.25
1039.5	845.5
1043.5	93.5
1043.5	394.33333
1043.5	791.16667
1043.5	830
1045	801.5
1045.5	815.5
1049.5	300.25
1052.5	1083.5
1054	459.5
1057.5	409.83333
1057.5	790.66667
1059.5	102.5
1063.5	433.5
1063.5	444.5
1066.5	302.5
1067.5	1077.83333
1069.5	416
1069.5	792
1075.5	112.25
1082.5	302.5
1083.5	1072.66667
1084.5	414
1085.5	790.83333
1091.5	122
1097.5	299.5
1099.5	1068.5
1100.5	407.33333
1101	789.5
1107.5	133.5
1112.5	293.5
1114.5	395.83333
1115.5	1064.33333
1116.5	787.5
1122.5	147.5
1124.5	302.5
1126.5	280.5
1126.5	380.83333
1131.5	1059.5
1133	314.5
1132.5	784.5
1134.5	365.5
1135.5	162.5
1137	270.5
1137.5	329.33333
1138.5	350.5
1144.5	178.16667
1145.5	255.33333
1147.5	1054.5
1148.5	781.16667
1150.5	193.5
1151.5	239.5
1154.5	208.83333
1154.5	226.16667
1163.5	1048.5
1164.5	776
1179.5	1040.5
1180.5	768
1195.5	1030.33333
1196.5	756.5
1208.5	496.83333
1211.5	1017.16667
1212	743
1215.5	511.66667
1223.5	495.33333
1223.5	532
1225.5	727.66667
1226.5	1001.5
1229.5	547.83333
1235.5	562.5
1236.5	497.5
1236.5	712.5
1238	987.5
1240.5	578.5
1244.5	697.25
1245	594
1247.5	972.25
1248.5	609.5
1250.5	681.33333
1252.5	499.75
1252	625
1253.5	665.83333
1254	642.5
1254.5	956.16667
1255	652
1260.5	940.16667
1265.5	924.5
1268.5	503
1269.5	908.83333
1273.5	892.5
1276.5	875.83333
1280.5	858.5
1284.5	506.33333
1285.5	841.5
1288.5	825.66667
1292.5	810.83333
1298.5	795
1300.5	510.5
1305.5	779.33333
1314.5	764.5
1316.5	514.5
1326.5	748.5
1332.5	518.75
1341.5	734.33333
1348.5	524.16667
1357.5	721.83333
1364.5	530.5
1373.5	710.83333
1380.5	536
1389.5	700.5
1396.5	542.5
1405.5	691.25
1412	550.5
1421.5	682.25
1427.5	558.83333
1437.5	673.5
1443.5	567.5
1453.5	665.5
1459.5	578
1469	657
1475.5	589.16667
1485	650.5
1491.5	601.5
1500.5	643.5
1506.5	615.5
1516.5	634.5
1522.5	1316.5
496.16147	1022.52408
507.66667	1028.27668
526.36261	1038.34372
534.9915	1046.97262
986.57035	266.0576
993.7611	274.6865
1022.52408	293.38244
